incident_fact_id,country_id,year_id,attack_type_id,target_industry_id,attack_source_id,vulnerability_id,defense_mechanism_id,financial_loss_category_id,affected_users_category_id,resolution_time_category_id,financial_loss_in_million,financial_loss_usd,number_of_affected_users,incident_resolution_time_in_hours,cei,gci,ncsi,ddl,internet_users,population_2021,percentage_internet_users
2651,76,4,6,4,1,2,5,3,4,2,78.11,78110000.0,451780,28,0.241,97.41,90.91,80.01,77794405,83408554,93.3
2652,92,2,3,4,4,4,1,2,3,3,8.25,8250000.0,875227,20,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
2653,27,4,2,1,3,3,2,2,4,2,17.52,17520000.0,334945,33,0.541,96.6,51.95,59.11,165300000,214326223,77.1
2654,11,9,1,5,4,3,2,3,2,3,81.89,81890000.0,525978,12,0.131,97.47,66.23,77.61,25309515,25921089,97.6
2655,211,2,4,6,2,3,5,4,3,1,37.29,37290000.0,761252,57,0.207,99.54,89.61,79.96,65001016,67281039,96.6
2656,42,3,4,3,2,1,1,4,1,1,38.87,38870000.0,168075,52,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
2657,100,1,5,1,1,3,3,2,4,1,6.57,6570000.0,443408,71,0.138,97.82,63.64,78.69,117400000,124612530,94.2
2658,211,4,1,5,4,4,5,2,1,3,17.99,17990000.0,60917,1,0.207,99.54,89.61,79.96,65001016,67281039,96.6
2659,212,3,3,1,3,3,3,1,3,3,59.54,59540000.0,839892,20,0.145,100.0,64.94,81.05,311300000,336997624,92.4
2660,27,7,5,3,4,4,1,1,2,3,72.14,72140000.0,673933,22,0.541,96.6,51.95,59.11,165300000,214326223,77.1
2661,212,7,5,2,2,1,5,3,2,1,84.64,84640000.0,534283,49,0.145,100.0,64.94,81.05,311300000,336997624,92.4
2662,211,8,1,2,2,2,3,4,1,1,32.2,32200000.000000004,49715,72,0.207,99.54,89.61,79.96,65001016,67281039,96.6
2663,42,8,6,1,1,4,4,2,4,3,1.16,1160000.0,297461,15,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
2664,165,7,6,4,4,1,5,4,3,3,48.71,48710000.0,861410,7,0.528,98.06,71.43,65.12,129800000,145102755,89.5
2665,76,2,1,7,2,1,4,2,2,2,14.28,14280000.0,547178,45,0.241,97.41,90.91,80.01,77794405,83408554,93.3
2666,100,6,5,1,2,3,4,4,4,3,37.38,37380000.0,273660,6,0.138,97.82,63.64,78.69,117400000,124612530,94.2
2667,27,9,4,5,4,2,3,2,1,3,23.01,23010000.0,195113,4,0.541,96.6,51.95,59.11,165300000,214326223,77.1
2668,42,4,3,1,2,2,1,2,3,3,9.77,9770000.0,881294,3,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
2669,212,10,4,3,1,1,4,1,1,3,58.64,58640000.0,146937,10,0.145,100.0,64.94,81.05,311300000,336997624,92.4
2670,165,2,4,4,4,3,2,2,1,3,11.29,11290000.0,72191,3,0.528,98.06,71.43,65.12,129800000,145102755,89.5
2671,11,8,3,3,1,4,1,3,3,1,90.65,90650000.0,898589,58,0.131,97.47,66.23,77.61,25309515,25921089,97.6
2672,100,10,2,7,3,3,5,4,4,1,30.66,30660000.0,430306,67,0.138,97.82,63.64,78.69,117400000,124612530,94.2
2673,11,8,1,5,2,3,3,4,3,2,27.02,27020000.0,835814,40,0.131,97.47,66.23,77.61,25309515,25921089,97.6
2674,165,1,6,5,2,4,1,1,3,2,56.07,56070000.0,837322,25,0.528,98.06,71.43,65.12,129800000,145102755,89.5
2675,165,5,6,7,4,2,2,2,4,3,10.88,10880000.0,299403,23,0.528,98.06,71.43,65.12,129800000,145102755,89.5
2676,212,10,3,3,4,1,3,3,4,3,96.13,96130000.0,482492,17,0.145,100.0,64.94,81.05,311300000,336997624,92.4
2677,42,8,1,5,1,3,5,3,3,2,88.61,88610000.0,777010,34,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
2678,76,7,1,5,4,3,2,1,3,3,73.5,73500000.0,806210,5,0.241,97.41,90.91,80.01,77794405,83408554,93.3
2679,42,10,2,3,3,2,3,2,4,3,1.17,1170000.0,281616,6,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
2680,92,9,5,1,1,2,1,4,3,3,42.02,42020000.0,827952,21,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
2681,212,6,2,6,1,1,5,1,1,2,59.15,59150000.0,179586,27,0.145,100.0,64.94,81.05,311300000,336997624,92.4
2682,211,8,4,6,1,4,5,4,2,1,26.63,26630000.0,725905,54,0.207,99.54,89.61,79.96,65001016,67281039,96.6
2683,212,2,1,4,1,3,1,4,2,2,30.49,30490000.0,723411,40,0.145,100.0,64.94,81.05,311300000,336997624,92.4
2684,92,10,2,1,3,3,4,2,1,3,14.01,14010000.0,141437,10,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
2685,212,5,1,3,4,3,4,4,4,2,49.88,49880000.0,441744,40,0.145,100.0,64.94,81.05,311300000,336997624,92.4
2686,100,2,2,7,2,3,2,2,3,3,4.84,4840000.0,936738,8,0.138,97.82,63.64,78.69,117400000,124612530,94.2
2687,212,10,2,2,2,1,2,3,3,1,75.51,75510000.0,822636,63,0.145,100.0,64.94,81.05,311300000,336997624,92.4
2688,11,4,2,1,4,3,2,1,3,2,68.32,68320000.0,843891,31,0.131,97.47,66.23,77.61,25309515,25921089,97.6
2689,165,6,1,4,3,3,5,2,1,2,6.37,6370000.0,82576,40,0.528,98.06,71.43,65.12,129800000,145102755,89.5
2690,71,10,5,1,4,3,5,3,3,2,97.53,97530000.0,759522,39,0.228,97.6,84.42,77.29,59470000,64531444,92.2
2691,211,10,5,1,1,3,2,2,3,2,12.22,12220000.0,860343,42,0.207,99.54,89.61,79.96,65001016,67281039,96.6
2692,11,9,2,3,3,3,4,1,1,2,55.72,55720000.0,14483,36,0.131,97.47,66.23,77.61,25309515,25921089,97.6
2693,100,9,2,7,1,1,1,1,3,3,67.77,67770000.0,871255,24,0.138,97.82,63.64,78.69,117400000,124612530,94.2
2694,92,5,3,3,4,4,3,3,1,2,98.86,98860000.0,48647,48,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
2695,11,10,4,2,2,1,5,1,1,3,74.75,74750000.0,109907,5,0.131,97.47,66.23,77.61,25309515,25921089,97.6
2696,27,8,3,6,4,2,4,3,2,3,89.11,89110000.0,749386,16,0.541,96.6,51.95,59.11,165300000,214326223,77.1
2697,165,4,2,7,2,4,4,3,3,2,89.79,89790000.0,900723,32,0.528,98.06,71.43,65.12,129800000,145102755,89.5
2698,71,10,4,5,3,4,5,4,3,1,49.75,49750000.0,943151,66,0.228,97.6,84.42,77.29,59470000,64531444,92.2
2699,212,5,2,2,3,2,5,2,1,3,1.05,1050000.0,93580,21,0.145,100.0,64.94,81.05,311300000,336997624,92.4
2700,42,5,2,6,2,1,5,4,4,1,26.66,26660000.0,303469,60,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
2701,212,10,2,7,4,2,3,2,1,1,0.71,710000.0,28436,66,0.145,100.0,64.94,81.05,311300000,336997624,92.4
2702,71,1,4,4,4,2,5,4,4,1,41.92,41920000.0,383484,52,0.228,97.6,84.42,77.29,59470000,64531444,92.2
2703,76,3,1,7,2,1,1,4,1,3,40.05,40050000.0,27446,13,0.241,97.41,90.91,80.01,77794405,83408554,93.3
2704,100,6,4,4,3,2,4,1,1,2,73.13,73130000.0,39276,29,0.138,97.82,63.64,78.69,117400000,124612530,94.2
2705,27,10,6,5,3,4,3,4,1,2,33.94,33940000.0,88304,41,0.541,96.6,51.95,59.11,165300000,214326223,77.1
2706,27,5,2,3,3,4,1,2,4,3,4.95,4950000.0,281096,2,0.541,96.6,51.95,59.11,165300000,214326223,77.1
2707,11,4,6,1,3,4,4,1,3,3,50.23,50230000.0,793612,12,0.131,97.47,66.23,77.61,25309515,25921089,97.6
2708,211,2,2,1,3,2,5,4,3,3,49.92,49920000.0,848188,12,0.207,99.54,89.61,79.96,65001016,67281039,96.6
2709,92,2,3,5,4,2,2,1,4,1,70.24,70240000.0,374767,67,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
2710,71,5,1,7,3,2,5,3,3,3,85.65,85650000.0,835349,8,0.228,97.6,84.42,77.29,59470000,64531444,92.2
2711,100,6,6,1,3,3,3,1,3,1,64.25,64250000.0,877560,61,0.138,97.82,63.64,78.69,117400000,124612530,94.2
2712,76,2,3,3,4,3,5,1,1,1,58.93,58930000.0,249279,58,0.241,97.41,90.91,80.01,77794405,83408554,93.3
2713,100,3,5,3,4,3,2,2,1,2,9.24,9240000.0,126143,35,0.138,97.82,63.64,78.69,117400000,124612530,94.2
2714,71,7,2,3,4,2,4,1,1,3,50.84,50840000.0,7910,19,0.228,97.6,84.42,77.29,59470000,64531444,92.2
2715,27,6,6,2,3,3,2,3,2,1,85.12,85120000.0,732802,62,0.541,96.6,51.95,59.11,165300000,214326223,77.1
2716,212,5,1,7,1,2,3,2,4,2,12.13,12130000.0,426349,44,0.145,100.0,64.94,81.05,311300000,336997624,92.4
2717,42,5,3,7,3,4,3,2,2,3,6.24,6240000.0,739538,5,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
2718,211,2,6,6,3,1,2,2,4,3,17.98,17980000.0,251689,1,0.207,99.54,89.61,79.96,65001016,67281039,96.6
2719,76,1,2,2,2,1,1,3,4,3,75.2,75200000.0,461291,5,0.241,97.41,90.91,80.01,77794405,83408554,93.3
2720,211,7,3,1,2,3,5,1,3,2,71.88,71880000.0,757595,40,0.207,99.54,89.61,79.96,65001016,67281039,96.6
2721,100,10,3,6,1,3,4,2,3,3,12.62,12620000.0,970866,13,0.138,97.82,63.64,78.69,117400000,124612530,94.2
2722,27,7,2,3,3,3,4,3,4,2,79.56,79560000.0,334916,35,0.541,96.6,51.95,59.11,165300000,214326223,77.1
2723,211,5,3,5,2,3,4,4,4,1,35.37,35370000.0,384185,71,0.207,99.54,89.61,79.96,65001016,67281039,96.6
2724,11,2,4,2,3,1,5,3,1,3,98.72,98720000.0,6670,24,0.131,97.47,66.23,77.61,25309515,25921089,97.6
2725,71,2,3,5,3,1,3,1,3,3,62.08,62080000.0,801177,11,0.228,97.6,84.42,77.29,59470000,64531444,92.2
2726,165,2,5,1,2,4,3,4,1,1,28.79,28790000.0,183711,50,0.528,98.06,71.43,65.12,129800000,145102755,89.5
2727,71,1,2,6,2,3,1,3,2,2,83.45,83450000.0,573985,45,0.228,97.6,84.42,77.29,59470000,64531444,92.2
2728,100,4,1,4,3,3,2,3,2,2,88.04,88040000.0,675172,43,0.138,97.82,63.64,78.69,117400000,124612530,94.2
2729,76,4,1,3,2,2,3,4,2,3,35.76,35760000.0,716770,2,0.241,97.41,90.91,80.01,77794405,83408554,93.3
2730,11,2,1,5,4,3,4,4,3,3,43.19,43190000.0,825866,23,0.131,97.47,66.23,77.61,25309515,25921089,97.6
2731,212,5,5,4,4,4,1,3,1,1,92.43,92430000.0,206631,64,0.145,100.0,64.94,81.05,311300000,336997624,92.4
2732,76,2,4,1,3,3,3,4,1,2,40.18,40180000.0,153211,43,0.241,97.41,90.91,80.01,77794405,83408554,93.3
2733,100,4,6,5,3,4,1,4,4,2,48.91,48910000.0,322255,41,0.138,97.82,63.64,78.69,117400000,124612530,94.2
2734,42,7,5,7,3,3,4,4,1,2,44.84,44840000.0,16106,29,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
2735,212,7,3,2,4,4,5,1,2,3,51.43,51430000.0,640851,11,0.145,100.0,64.94,81.05,311300000,336997624,92.4
2736,100,8,4,1,4,2,3,2,2,3,12.42,12420000.0,570853,4,0.138,97.82,63.64,78.69,117400000,124612530,94.2
2737,212,9,6,1,4,2,4,3,3,2,98.91,98910000.0,995462,33,0.145,100.0,64.94,81.05,311300000,336997624,92.4
2738,165,1,5,7,1,1,5,1,2,1,64.68,64680000.00000001,716832,67,0.528,98.06,71.43,65.12,129800000,145102755,89.5
2739,212,1,2,6,4,2,1,4,2,2,41.34,41340000.0,677462,45,0.145,100.0,64.94,81.05,311300000,336997624,92.4
2740,71,6,1,5,2,2,3,1,4,3,52.09,52090000.0,362499,4,0.228,97.6,84.42,77.29,59470000,64531444,92.2
2741,92,9,1,6,2,3,1,4,4,1,26.01,26010000.0,274512,69,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
2742,76,3,2,3,3,1,1,1,2,2,63.97,63970000.0,590555,27,0.241,97.41,90.91,80.01,77794405,83408554,93.3
2743,11,10,4,7,3,4,5,4,4,3,42.28,42280000.0,297456,20,0.131,97.47,66.23,77.61,25309515,25921089,97.6
2744,165,1,5,3,3,2,3,2,4,1,2.73,2730000.0,465465,60,0.528,98.06,71.43,65.12,129800000,145102755,89.5
2745,92,9,3,5,1,2,3,1,1,2,58.9,58900000.0,24387,29,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
2746,71,6,3,2,3,4,2,4,3,2,35.12,35120000.0,871001,39,0.228,97.6,84.42,77.29,59470000,64531444,92.2
2747,27,5,2,5,4,4,4,2,3,2,8.31,8310000.000000001,989421,46,0.541,96.6,51.95,59.11,165300000,214326223,77.1
2748,71,1,4,6,3,4,1,3,1,1,84.86,84860000.0,190100,69,0.228,97.6,84.42,77.29,59470000,64531444,92.2
2749,71,4,6,5,4,4,3,1,1,1,63.56,63560000.0,3324,65,0.228,97.6,84.42,77.29,59470000,64531444,92.2
2750,211,10,2,6,2,2,3,4,3,1,33.24,33240000.000000004,851177,53,0.207,99.54,89.61,79.96,65001016,67281039,96.6
2751,165,1,2,4,4,1,4,4,4,3,35.11,35110000.0,477346,8,0.528,98.06,71.43,65.12,129800000,145102755,89.5
2752,212,7,2,4,2,4,1,4,4,3,49.73,49730000.0,386686,7,0.145,100.0,64.94,81.05,311300000,336997624,92.4
2753,165,2,1,1,2,4,5,3,3,1,87.62,87620000.0,922456,67,0.528,98.06,71.43,65.12,129800000,145102755,89.5
2754,42,7,1,7,2,1,5,3,3,1,84.09,84090000.0,954379,59,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
2755,76,10,4,7,2,3,2,4,3,3,36.34,36340000.0,887186,8,0.241,97.41,90.91,80.01,77794405,83408554,93.3
2756,92,4,2,2,1,1,2,4,1,2,41.28,41280000.0,197323,47,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
2757,92,2,2,5,4,1,1,4,4,2,34.78,34780000.0,294587,43,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
2758,211,8,3,7,1,2,3,3,1,1,88.71,88710000.0,191263,68,0.207,99.54,89.61,79.96,65001016,67281039,96.6
2759,71,3,5,4,3,1,2,3,4,3,88.79,88790000.0,332214,16,0.228,97.6,84.42,77.29,59470000,64531444,92.2
2760,42,10,3,3,1,4,4,1,1,2,56.26,56260000.0,196531,45,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
2761,27,7,6,1,1,2,3,2,4,2,4.34,4340000.0,258021,46,0.541,96.6,51.95,59.11,165300000,214326223,77.1
2762,165,7,5,4,4,1,2,3,3,3,85.65,85650000.0,920121,21,0.528,98.06,71.43,65.12,129800000,145102755,89.5
2763,11,7,6,5,4,4,1,2,3,3,4.52,4520000.0,971908,16,0.131,97.47,66.23,77.61,25309515,25921089,97.6
2764,71,3,5,5,3,3,3,4,3,3,27.19,27190000.0,760590,9,0.228,97.6,84.42,77.29,59470000,64531444,92.2
2765,211,9,3,3,1,1,2,4,2,2,45.16,45160000.0,569044,27,0.207,99.54,89.61,79.96,65001016,67281039,96.6
2766,71,7,6,3,4,3,3,2,3,3,2.3,2300000.0,841324,8,0.228,97.6,84.42,77.29,59470000,64531444,92.2
2767,100,8,2,3,4,1,5,1,2,2,71.54,71540000.0,668679,27,0.138,97.82,63.64,78.69,117400000,124612530,94.2
2768,92,8,6,1,4,2,1,4,4,3,27.86,27860000.0,310150,21,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
2769,76,2,3,5,4,1,3,2,2,1,13.21,13210000.0,549414,70,0.241,97.41,90.91,80.01,77794405,83408554,93.3
2770,11,1,1,3,4,4,1,2,2,3,11.89,11890000.0,731839,14,0.131,97.47,66.23,77.61,25309515,25921089,97.6
2771,27,9,6,4,1,1,3,3,2,2,76.58,76580000.0,626352,33,0.541,96.6,51.95,59.11,165300000,214326223,77.1
2772,92,8,1,1,4,2,2,3,2,3,92.23,92230000.0,626017,1,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
2773,11,5,1,7,4,1,5,1,1,3,70.7,70700000.0,172782,2,0.131,97.47,66.23,77.61,25309515,25921089,97.6
2774,71,7,5,3,2,2,4,2,2,1,2.39,2390000.0,665023,49,0.228,97.6,84.42,77.29,59470000,64531444,92.2
2775,76,4,3,1,3,4,2,3,1,3,89.87,89870000.0,15909,19,0.241,97.41,90.91,80.01,77794405,83408554,93.3
2776,211,9,3,1,4,3,2,2,3,2,24.28,24280000.0,998547,46,0.207,99.54,89.61,79.96,65001016,67281039,96.6
2777,11,5,1,5,3,3,3,1,1,1,58.3,58300000.0,76358,58,0.131,97.47,66.23,77.61,25309515,25921089,97.6
2778,76,10,3,5,1,1,2,3,1,2,84.19,84190000.0,89704,26,0.241,97.41,90.91,80.01,77794405,83408554,93.3
2779,165,10,3,2,1,2,1,1,1,3,72.02,72020000.0,191361,11,0.528,98.06,71.43,65.12,129800000,145102755,89.5
2780,76,9,3,3,2,1,3,2,1,3,0.61,610000.0,200862,13,0.241,97.41,90.91,80.01,77794405,83408554,93.3
2781,212,3,2,3,1,1,1,3,1,2,89.49,89490000.0,4966,41,0.145,100.0,64.94,81.05,311300000,336997624,92.4
2782,100,4,4,2,4,3,2,4,4,3,34.06,34060000.0,344674,19,0.138,97.82,63.64,78.69,117400000,124612530,94.2
2783,212,6,4,3,4,2,4,4,4,3,37.66,37660000.0,449424,3,0.145,100.0,64.94,81.05,311300000,336997624,92.4
2784,76,6,4,4,1,2,3,1,1,3,69.2,69200000.0,162807,4,0.241,97.41,90.91,80.01,77794405,83408554,93.3
2785,92,10,1,1,2,1,2,4,1,3,47.1,47100000.0,21292,10,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
2786,11,9,2,1,3,4,1,4,3,1,25.7,25700000.0,993215,56,0.131,97.47,66.23,77.61,25309515,25921089,97.6
2787,11,3,1,1,1,4,5,2,2,3,16.58,16579999.999999998,744201,7,0.131,97.47,66.23,77.61,25309515,25921089,97.6
2788,100,3,4,1,3,1,5,1,3,3,61.33,61330000.0,762300,20,0.138,97.82,63.64,78.69,117400000,124612530,94.2
2789,71,4,1,3,2,4,1,2,3,2,14.1,14100000.0,764003,43,0.228,97.6,84.42,77.29,59470000,64531444,92.2
2790,42,5,1,1,1,4,2,4,3,2,33.88,33880000.0,761910,27,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
2791,71,9,5,5,2,3,5,3,4,2,87.45,87450000.0,296050,30,0.228,97.6,84.42,77.29,59470000,64531444,92.2
2792,71,6,2,3,1,1,3,4,1,1,27.43,27430000.0,82853,67,0.228,97.6,84.42,77.29,59470000,64531444,92.2
2793,100,8,6,1,2,4,3,4,2,2,34.03,34030000.0,700439,41,0.138,97.82,63.64,78.69,117400000,124612530,94.2
2794,165,8,6,6,2,2,5,2,4,1,6.61,6610000.0,351048,57,0.528,98.06,71.43,65.12,129800000,145102755,89.5
2795,42,6,4,6,2,4,5,2,1,1,17.99,17990000.0,36963,54,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
2796,71,7,5,5,3,4,2,3,2,2,99.77,99770000.0,533151,43,0.228,97.6,84.42,77.29,59470000,64531444,92.2
2797,76,4,3,4,3,1,3,1,1,2,61.93,61930000.0,62185,32,0.241,97.41,90.91,80.01,77794405,83408554,93.3
2798,212,2,1,2,4,2,3,4,1,1,48.83,48830000.0,231299,58,0.145,100.0,64.94,81.05,311300000,336997624,92.4
2799,211,3,6,6,2,3,4,4,3,1,47.99,47990000.0,914365,52,0.207,99.54,89.61,79.96,65001016,67281039,96.6
2800,100,10,5,6,3,4,4,4,2,1,47.44,47440000.0,696953,54,0.138,97.82,63.64,78.69,117400000,124612530,94.2
2801,165,1,2,2,1,4,1,2,3,1,24.47,24470000.0,977607,62,0.528,98.06,71.43,65.12,129800000,145102755,89.5
2802,11,6,5,6,1,1,2,1,1,3,71.03,71030000.0,91228,22,0.131,97.47,66.23,77.61,25309515,25921089,97.6
2803,42,2,4,3,2,3,5,1,4,3,59.95,59950000.0,417253,16,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
2804,71,7,3,3,1,3,1,4,1,1,44.03,44030000.0,60431,59,0.228,97.6,84.42,77.29,59470000,64531444,92.2
2805,100,2,3,4,1,1,2,4,2,3,44.69,44690000.0,567209,1,0.138,97.82,63.64,78.69,117400000,124612530,94.2
2806,71,1,6,5,3,4,3,1,2,3,70.18,70180000.0,596168,15,0.228,97.6,84.42,77.29,59470000,64531444,92.2
2807,100,10,2,7,4,3,1,4,4,1,49.88,49880000.0,437357,56,0.138,97.82,63.64,78.69,117400000,124612530,94.2
2808,11,2,5,5,3,2,3,4,2,1,43.88,43880000.0,588421,72,0.131,97.47,66.23,77.61,25309515,25921089,97.6
2809,211,3,4,5,3,1,1,1,4,3,57.17,57170000.0,477292,18,0.207,99.54,89.61,79.96,65001016,67281039,96.6
2810,76,4,4,2,2,1,3,2,1,3,16.76,16760000.000000002,163839,19,0.241,97.41,90.91,80.01,77794405,83408554,93.3
2811,211,10,6,5,4,4,5,1,3,3,65.06,65060000.0,922676,6,0.207,99.54,89.61,79.96,65001016,67281039,96.6
2812,211,9,2,2,3,4,2,4,3,1,34.66,34660000.0,941720,71,0.207,99.54,89.61,79.96,65001016,67281039,96.6
2813,76,5,4,3,4,1,2,4,2,1,49.71,49710000.0,647613,53,0.241,97.41,90.91,80.01,77794405,83408554,93.3
2814,11,2,5,7,1,1,5,4,4,2,27.17,27170000.0,429456,28,0.131,97.47,66.23,77.61,25309515,25921089,97.6
2815,92,6,4,3,4,4,4,3,4,1,85.73,85730000.0,340643,72,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
2816,71,7,2,2,1,4,3,1,1,3,55.66,55660000.0,21833,2,0.228,97.6,84.42,77.29,59470000,64531444,92.2
2817,100,4,4,2,2,1,5,2,2,1,3.6,3600000.0,598297,49,0.138,97.82,63.64,78.69,117400000,124612530,94.2
2818,11,9,4,6,2,4,5,3,1,1,78.28,78280000.0,92925,53,0.131,97.47,66.23,77.61,25309515,25921089,97.6
2819,76,6,6,6,1,2,2,1,1,2,70.09,70090000.0,98500,30,0.241,97.41,90.91,80.01,77794405,83408554,93.3
2820,100,6,6,5,1,3,3,1,3,1,64.56,64560000.0,820070,70,0.138,97.82,63.64,78.69,117400000,124612530,94.2
2821,211,10,4,1,4,4,1,1,1,2,66.65,66650000.00000001,170892,47,0.207,99.54,89.61,79.96,65001016,67281039,96.6
2822,27,10,5,4,1,1,3,1,3,1,60.13,60130000.0,887531,51,0.541,96.6,51.95,59.11,165300000,214326223,77.1
2823,11,10,1,5,2,3,5,1,1,3,57.81,57810000.0,179507,8,0.131,97.47,66.23,77.61,25309515,25921089,97.6
2824,165,9,1,1,4,1,2,3,4,2,78.71,78710000.0,315219,30,0.528,98.06,71.43,65.12,129800000,145102755,89.5
2825,212,2,4,3,2,4,2,1,1,3,63.35,63350000.0,223827,21,0.145,100.0,64.94,81.05,311300000,336997624,92.4
2826,71,2,1,4,4,4,2,4,4,3,47.01,47010000.0,254371,13,0.228,97.6,84.42,77.29,59470000,64531444,92.2
2827,100,9,1,3,4,2,5,1,3,1,67.59,67590000.0,839088,62,0.138,97.82,63.64,78.69,117400000,124612530,94.2
2828,42,3,1,5,4,2,1,2,4,2,17.49,17490000.0,394109,37,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
2829,71,5,1,5,4,2,3,3,3,1,75.84,75840000.0,877224,57,0.228,97.6,84.42,77.29,59470000,64531444,92.2
2830,100,6,4,7,3,1,1,3,3,2,91.52,91520000.0,846884,42,0.138,97.82,63.64,78.69,117400000,124612530,94.2
2831,211,6,2,5,3,2,2,4,1,1,44.05,44050000.0,100972,54,0.207,99.54,89.61,79.96,65001016,67281039,96.6
2832,211,3,1,2,2,4,1,4,1,2,40.18,40180000.0,148447,39,0.207,99.54,89.61,79.96,65001016,67281039,96.6
2833,71,3,6,5,3,4,2,4,2,2,44.56,44560000.0,698908,32,0.228,97.6,84.42,77.29,59470000,64531444,92.2
2834,92,8,6,3,3,1,2,1,2,1,53.89,53890000.0,633626,54,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
2835,76,7,2,3,4,4,3,3,4,3,88.01,88010000.0,334748,5,0.241,97.41,90.91,80.01,77794405,83408554,93.3
2836,42,9,4,1,4,3,4,1,4,3,55.94,55940000.0,383589,7,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
2837,76,4,5,2,4,1,5,3,3,3,90.48,90480000.0,901880,16,0.241,97.41,90.91,80.01,77794405,83408554,93.3
2838,165,4,6,2,3,2,1,4,2,2,40.59,40590000.0,598151,34,0.528,98.06,71.43,65.12,129800000,145102755,89.5
2839,71,2,1,1,3,4,5,3,1,2,77.29,77290000.0,120341,45,0.228,97.6,84.42,77.29,59470000,64531444,92.2
2840,11,9,4,3,1,4,4,3,4,1,91.02,91020000.0,305005,71,0.131,97.47,66.23,77.61,25309515,25921089,97.6
2841,76,10,3,6,1,1,5,4,4,2,46.41,46410000.0,494622,37,0.241,97.41,90.91,80.01,77794405,83408554,93.3
2842,76,7,6,1,2,1,1,1,4,2,69.07,69070000.0,264662,46,0.241,97.41,90.91,80.01,77794405,83408554,93.3
2843,92,7,6,4,2,2,5,2,3,2,2.3,2300000.0,942089,39,0.597,97.5,59.74,40.02,881250000,1407563842,62.6
2844,71,2,3,2,3,4,4,4,3,3,33.45,33450000.000000004,779870,6,0.228,97.6,84.42,77.29,59470000,64531444,92.2
2845,211,1,4,5,2,2,2,2,4,1,15.27,15270000.0,407233,72,0.207,99.54,89.61,79.96,65001016,67281039,96.6
2846,165,5,2,1,3,3,4,3,1,3,98.59,98590000.0,148622,6,0.528,98.06,71.43,65.12,129800000,145102755,89.5
2847,27,9,5,4,1,3,3,4,4,1,30.45,30450000.0,480773,52,0.541,96.6,51.95,59.11,165300000,214326223,77.1
2848,211,9,2,5,4,4,5,2,3,3,22.24,22240000.0,946994,13,0.207,99.54,89.61,79.96,65001016,67281039,96.6
2849,100,1,2,6,3,1,5,2,2,1,9.75,9750000.0,559143,69,0.138,97.82,63.64,78.69,117400000,124612530,94.2
2850,27,3,3,2,3,1,5,1,4,1,67.55,67550000.0,287646,68,0.541,96.6,51.95,59.11,165300000,214326223,77.1
2851,42,5,6,6,2,4,1,4,1,3,26.97,26970000.0,19575,1,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
2852,42,1,2,6,1,1,2,1,2,2,73.45,73450000.0,701505,36,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
2853,42,7,5,6,4,3,1,4,3,1,40.01,40010000.0,998728,68,0.483,92.53,51.95,62.41,1102140000,1425893465,77.3
2854,71,7,6,7,4,1,1,1,4,2,52.67,52670000.0,434504,46,0.228,97.6,84.42,77.29,59470000,64531444,92.2
2855,11,7,5,6,4,4,1,1,3,3,61.46,61460000.0,860546,22,0.131,97.47,66.23,77.61,25309515,25921089,97.6
2856,27,6,6,2,3,2,5,1,3,1,62.72,62720000.0,827349,68,0.541,96.6,51.95,59.11,165300000,214326223,77.1
2857,100,4,1,5,3,1,5,2,1,2,2.65,2650000.0,145427,28,0.138,97.82,63.64,78.69,117400000,124612530,94.2
2858,165,8,2,3,4,2,1,4,2,1,33.8,33800000.0,613718,60,0.528,98.06,71.43,65.12,129800000,145102755,89.5
